,label,area,perimeter,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,aspect_ratio,equivalent_diameter
15,5,37.0,22.82842712474619,9.745004688642572,5.036662929454147,67.89189189189189,501.3783783783784,0.015619916715134125,0.8560786246197443,0.20326535447061378,0.01382099816863209,0.000468368331679611,1.634669259852789e-05,-1.41121728774066e-09,-1.921627032564962e-06,-2.330920113611131e-10,1.9348137497258915,6.863662517577698
16,6,9.0,8.0,3.265986323710904,3.265986323710904,69.0,482.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
17,7,12.0,10.0,4.47213595499958,3.265986323710904,75.0,493.5,1.5707963267948966,0.6831300510639732,0.1597222222222222,0.002363040123456791,0.0,0.0,0.0,0.0,0.0,1.3693063937629153,3.9088200952233594
18,8,18.0,14.0,6.831300510639732,3.265986323710904,305.0,289.5,1.5707963267948966,0.8783100656536799,0.19907407407407407,0.015625,0.0,0.0,0.0,0.0,0.0,2.091650066335189,4.787307364817192
19,9,25.0,18.82842712474619,8.390470785361213,4.116697705685956,309.28,284.68,0.4048917862850834,0.8713625693548737,0.218368,0.017857511424,0.0010318910293278718,0.0001083640087838717,-1.2451447197662456e-08,-5.2324589018064315e-06,3.4029912263883664e-08,2.0381556736051687,5.641895835477563
20,10,21.0,15.414213562373096,6.110100926607787,4.583317872577511,309.7142857142857,266.2857142857143,0.7853981633974485,0.6613000712661082,0.1736313573048267,0.0023610721534205793,0.0009648501851441723,1.5424345673463398e-05,-1.881655293867326e-09,-7.494822970584741e-07,1.468245587281624e-23,1.3331174263878107,5.170882945826411
21,11,12.0,10.0,4.47213595499958,3.265986323710904,331.0,249.5,1.5707963267948966,0.6831300510639732,0.1597222222222222,0.002363040123456791,0.0,0.0,0.0,0.0,0.0,1.3693063937629153,3.9088200952233594
22,12,55.0,33.31370849898476,11.064154141216818,6.752216452668875,336.1636363636364,254.0,-0.7976546610521767,0.7921868690825007,0.19091810668670173,0.0076211074323717905,8.450753193403536e-05,1.2886562670252054e-05,4.221637757696046e-10,1.109653159197436e-06,-5.121349969643927e-11,1.6385958919968584,8.368283871884005
23,13,18.0,13.414213562373096,5.661327482875316,4.048927706947247,343.8333333333333,254.33333333333334,-0.30187466669871826,0.6989295601575879,0.16820987654320987,0.0029554374333180923,0.0003822155234541564,5.880238822371697e-06,2.420404602568891e-10,2.631588361863871e-07,-1.3830883443250955e-10,1.398228838010981,4.787307364817192
24,14,9.0,8.0,3.265986323710904,3.265986323710904,453.0,396.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
25,15,9.0,8.0,3.265986323710904,3.265986323710904,473.0,364.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
26,16,9.0,8.0,3.265986323710904,3.265986323710904,483.0,406.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
27,17,181.0,58.59188309203678,17.115519656371415,14.058948170965804,491.9226519337017,391.4585635359116,-0.052586289774299654,0.5703306523030885,0.16940436352953697,0.0010826051692733516,6.280092058362694e-05,1.0200885908064287e-05,2.085433753074115e-10,9.14142085312365e-08,1.5222308140806808e-10,1.2174111070213607,15.180789096653193
28,18,12.0,10.0,4.47213595499958,3.265986323710904,497.0,374.5,1.5707963267948966,0.6831300510639732,0.1597222222222222,0.002363040123456791,0.0,0.0,0.0,0.0,0.0,1.3693063937629153,3.9088200952233594
29,19,15.0,12.0,5.656854249492381,3.265986323710904,497.0,405.0,1.5707963267948966,0.816496580927726,0.17777777777777778,0.007901234567901233,0.0,0.0,0.0,0.0,0.0,1.7320508075688774,4.370193722368317
30,20,18.0,14.0,6.831300510639732,3.265986323710904,499.0,357.5,1.5707963267948966,0.8783100656536799,0.19907407407407407,0.015625,0.0,0.0,0.0,0.0,0.0,2.091650066335189,4.787307364817192
31,1,253974.0,4341.193180368812,588.7108255845969,577.2536049369801,254.0856111255483,253.38541740493122,-0.8182426402584458,0.19632710718269292,0.1672912779884055,1.080713743134518e-05,2.8721693354377624e-07,5.0877005722987604e-08,6.1495607915518846e-15,-1.186627737191033e-10,8.677946143783814e-17,1.019847811342586,568.6560824739047
32,2,56.0,37.242640687119284,16.637197096387936,5.548450723310253,47.232142857142854,31.339285714285715,-0.9887236421452863,0.9427512584328948,0.34328307215743437,0.07538641836317171,0.006592743648622406,0.000992693071022279,1.2777666152020303e-06,3.962288670427124e-05,-2.1946734172935977e-06,2.998530207088519,8.444016491289505
33,3,29.0,18.82842712474619,7.464860208405411,5.12947696049298,57.172413793103445,27.655172413793103,0.1275095582152383,0.7265157921977572,0.17680101685185945,0.0040181948414224995,0.0006610439215233404,2.399067787550489e-05,2.028808415384481e-09,4.946560892068934e-07,-2.238652096171346e-09,1.455286818890007,6.076507779746499
34,4,9.0,8.0,3.265986323710904,3.265986323710904,61.0,48.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
35,5,30.0,20.242640687119284,8.230912590235386,4.983848372349555,67.2,49.2,-0.16716425370446236,0.7958424583972226,0.19288888888888892,0.007991308641975312,0.0004233291851851857,1.6468279835391074e-05,1.3698073082095387e-09,1.4677277146776519e-06,1.1970483523852372e-10,1.65151745705198,6.180387232371033
36,6,9.0,8.0,3.265986323710904,3.265986323710904,65.0,54.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
37,7,9.0,8.0,3.265986323710904,3.265986323710904,69.0,30.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
38,8,12.0,10.0,4.47213595499958,3.265986323710904,75.0,41.5,1.5707963267948966,0.6831300510639732,0.1597222222222222,0.002363040123456791,0.0,0.0,0.0,0.0,0.0,1.3693063937629153,3.9088200952233594
39,9,12.0,10.0,4.47213595499958,3.265986323710904,83.0,52.5,1.5707963267948966,0.6831300510639732,0.1597222222222222,0.002363040123456791,0.0,0.0,0.0,0.0,0.0,1.3693063937629153,3.9088200952233594
40,10,15.0,12.0,5.656854249492381,3.265986323710904,447.0,418.0,1.5707963267948966,0.816496580927726,0.17777777777777778,0.007901234567901233,0.0,0.0,0.0,0.0,0.0,1.7320508075688774,4.370193722368317
41,11,15.0,12.0,5.656854249492381,3.265986323710904,459.0,436.0,1.5707963267948966,0.816496580927726,0.17777777777777778,0.007901234567901233,0.0,0.0,0.0,0.0,0.0,1.7320508075688774,4.370193722368317
42,12,12.0,10.0,4.47213595499958,3.265986323710904,469.0,412.5,1.5707963267948966,0.6831300510639732,0.1597222222222222,0.002363040123456791,0.0,0.0,0.0,0.0,0.0,1.3693063937629153,3.9088200952233594
43,1,258064.0,2028.0,586.5867369792809,586.5867369792809,253.5,253.5,-0.7853981633974483,0.0,0.16666602083204166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,573.2166168845204
44,1,258064.0,2028.0,586.5867369792809,586.5867369792809,253.5,253.5,-0.7853981633974483,0.0,0.16666602083204166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,573.2166168845204
45,1,258064.0,2028.0,586.5867369792809,586.5867369792809,253.5,253.5,-0.7853981633974483,0.0,0.16666602083204166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,573.2166168845204
46,1,258064.0,2028.0,586.5867369792809,586.5867369792809,253.5,253.5,-0.7853981633974483,0.0,0.16666602083204166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,573.2166168845204
47,1,252153.0,7119.84534292192,588.0919871085872,582.2123769981587,257.29676426614003,254.31632381926846,1.5359740752267188,0.1410517290442088,0.1697440237750425,2.9088843873330474e-06,7.802265723248678e-07,1.0136162243085539e-06,1.7054947582408587e-13,-1.3158582813233217e-09,8.851251911572515e-13,1.0100987377505497,566.6137757975935
48,2,21.0,16.0,8.0,3.265986323710904,9.0,242.0,1.5707963267948966,0.9128709291752769,0.2222222222222222,0.025195263290501382,0.0,0.0,0.0,0.0,0.0,2.449489742783178,5.170882945826411
49,3,9.0,8.0,3.265986323710904,3.265986323710904,9.0,248.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
50,4,9.0,8.0,3.265986323710904,3.265986323710904,13.0,232.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
51,5,21.0,15.414213562373096,6.110100926607786,4.58331787257751,15.714285714285714,246.71428571428572,-0.7853981633974482,0.6613000712661082,0.17363135730482665,0.0023610721534205784,0.0009648501851441725,1.5424345673463473e-05,-1.8816552938673392e-09,-7.494822970584776e-07,2.0679515313825692e-25,1.3331174263878107,5.170882945826411
52,6,9.0,8.0,3.265986323710904,3.265986323710904,17.0,228.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
53,7,9.0,8.0,3.265986323710904,3.265986323710904,21.0,224.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
54,8,9.0,8.0,3.265986323710904,3.265986323710904,23.0,262.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
55,9,15.0,12.0,5.656854249492381,3.265986323710904,36.0,228.0,0.0,0.816496580927726,0.17777777777777778,0.007901234567901233,0.0,0.0,0.0,0.0,0.0,1.7320508075688774,4.370193722368317
56,10,12.0,10.0,4.47213595499958,3.265986323710904,39.0,291.5,1.5707963267948966,0.6831300510639732,0.1597222222222222,0.002363040123456791,0.0,0.0,0.0,0.0,0.0,1.3693063937629153,3.9088200952233594
57,11,43.0,25.65685424949238,10.70535619037455,5.247369219040168,43.0,225.0,-0.982793723247329,0.8716308047219647,0.206598161168199,0.016016141331419993,0.0,0.0,0.0,-0.0,0.0,2.040137780190878,7.399277020331919
58,12,24.0,18.0,9.16515138991168,3.265986323710904,45.0,279.5,1.5707963267948966,0.9343531843023135,0.2465277777777778,0.036470389660493825,0.0,0.0,0.0,0.0,0.0,2.806243040080456,5.527906391541368
59,13,21.0,16.0,8.0,3.265986323710904,45.0,289.0,1.5707963267948966,0.9128709291752769,0.2222222222222222,0.025195263290501382,0.0,0.0,0.0,0.0,0.0,2.449489742783178,5.170882945826411
60,14,15.0,12.0,5.656854249492381,3.265986323710904,45.0,303.0,1.5707963267948966,0.816496580927726,0.17777777777777778,0.007901234567901233,0.0,0.0,0.0,0.0,0.0,1.7320508075688774,4.370193722368317
61,15,21.0,14.828427124746192,6.13308385891302,4.332001241977311,50.0,223.0,-0.6629088318340163,0.7078794366148601,0.1678004535147392,0.0031468369660789483,0.0,0.0,0.0,0.0,0.0,1.4157622577489422,5.170882945826411
62,16,12.0,10.0,4.47213595499958,3.265986323710904,49.0,302.5,1.5707963267948966,0.6831300510639732,0.1597222222222222,0.002363040123456791,0.0,0.0,0.0,0.0,0.0,1.3693063937629153,3.9088200952233594
63,17,38.0,24.242640687119284,10.635603361738461,4.900421924446376,53.78947368421053,292.7368421052632,-0.10523399294451592,0.8875266609249939,0.22554308208193616,0.02147667295251629,0.00033263355556713015,2.11382593664034e-05,1.3862389693947002e-09,2.47924087314936e-06,-1.104584411516245e-09,2.1703444164024743,6.955796338302048
64,18,18.0,13.414213562373096,5.661327482875315,4.048927706947247,53.833333333333336,280.6666666666667,0.3018746666987182,0.6989295601575878,0.16820987654320987,0.002955437433318092,0.0003822155234541563,5.8802388223716955e-06,2.4204046025688875e-10,2.6315883618638684e-07,1.3830883443250984e-10,1.3982288380109809,4.787307364817192
65,19,9.0,8.0,3.265986323710904,3.265986323710904,55.0,288.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
66,20,9.0,8.0,3.265986323710904,3.265986323710904,59.0,283.0,-0.7853981633974483,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385137501286538
67,1,258064.0,2028.0,586.5867369792809,586.5867369792809,253.5,253.5,-0.7853981633974483,0.0,0.16666602083204166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,573.2166168845204
68,1,258064.0,2028.0,586.5867369792809,586.5867369792809,253.5,253.5,-0.7853981633974483,0.0,0.16666602083204166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,573.2166168845204
69,1,258064.0,2028.0,586.5867369792809,586.5867369792809,253.5,253.5,-0.7853981633974483,0.0,0.16666602083204166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,573.2166168845204
